"","PitID","Region","Date","Time","Latitude","Longitude","Species","Stride.Pattern","Age.class","Surface.temp","AvgTuna","AvgTrackDepth","AvgDens010","AvgDens020","AvgDens030","Track.length","Track.width","AvgHH0.10","AvgHH0.20","AvgHH0.30","AvgHH0.40","AvgHH0.50","IceTop10","IceTop20","IceTop30","IceTop40","IceTop50","TotalIce10","TotalIce20","TotalIce30","TotalIce40","TotalIce50","Vegetation.Type"
"1","VC-0118-A-MOO-01-DENA","DENA","1/18/22","10:37",63.7331636,"-148.9181039","Moose-Juv","Walk","Juvenile",-16,2.25,3.5,368,296.5,319.666666666667,9,12.5,3.4,3.45,3.03333333333333,3.075,2.86,1,1,1,1,1,6,11,11,11,11,"Open Forest"
"2","PR-0120-B-MOO-01-DENA","DENA","1/20/22","10:52",63.71658,"-148.99258","Moose","Walk","Adult",-25.5,6,40.6666666666667,164.5,188,213,13,10,1.6,1.8,1.96666666666667,1.975,2.22,0,0,1,1,1,0,0,1,1,5,"Open Forest"
"3","PR-0120-B-MOO-02-DENA","DENA","1/20/22","10:54",63.71658,"-148.71658","Moose","Walk","Adult",-25,5.75,41.6666666666667,173,188.5,215.166666666667,18,13,1.7,1.85,2,2,2.42,0,0,1,1,1,0,0,1,1,8,"Open Forest"
"4","VC-0120-C-MOO-01-DENA","DENA","1/20/22","15:07",63.72926,"-148.91779","Moose","Walk","Unknown",-18,4.5,43.1666666666667,163.5,190.25,212.166666666667,16,13,1.5,1.75,1.96666666666667,1.975,2.18,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"5","VC-0120-C-MOO-02-DENA","DENA","1/20/22","15:09",63.72924,"-148.91774","Moose","Walk","Unknown",-20,5.5,45.8333333333333,174.5,198,244,13,11,1.7,1.95,2.16666666666667,2.475,2.38,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"6","ST-0121-A-MOO-01-DENA","DENA","1/21/22","14:17",63.9091,"-149.50613","Moose","Walk","Unknown",-2,12.75,39.6666666666667,158,214.25,210.833333333333,12,10,1,1.4,1.66666666666667,1.55,1.76,0,0,0,0,1,0,0,0,0,4,"Road"
"7","ST-0121-A-MOO-02-DENA","DENA","1/21/22","14:20",63.90903,"-149.50624","Moose","Walk","Unknown",-1,13.25,45.3333333333333,129.5,187,215.833333333333,14,12,1,1.45,1.63333333333333,2.075,2.32,0,0,0,1,1,0,0,0,3,3,"Road"
"8","ST-0126-A-MOO-01-DENA","DENA","1/26/22","10:50",63.90346,"-149.20154","Moose","Walk","Unknown",-32.5,3,22.6666666666667,244.5,219.75,250.666666666667,12,11,2.8,2.95,3.2,2.90909090909091,2.90909090909091,0,0,0,0,0,0,0,0,0,0,"Riparian"
"9","ST-0126-B-MOO-02-DENA","DENA","1/26/22","15:00",63.90504,"-149.21407","Moose","Walk","Adult",-24,0,33,412.5,325.75,307.666666666667,13,12,5,3.95,3.33333333333333,3.075,2.92,1,1,1,1,1,10,13,13,14,15,"Riparian"
"10","ST-0126-C-MOO-03-DENA","DENA","1/26/22","15:34",63.90544,"-149.90544","Moose","Walk","Adult",-24,4.25,30.3333333333333,195.5,219.75,239.666666666667,14,13,2,2.5,2.5,2.725,2.78,0,1,1,1,1,0,2,2,2,2,"Riparian"
"11","SL-0131-A-MOO-01-DENA","DENA","1/31/22","10:20",63.92954,"-149.1613","Moose","Walk","Unknown",-39,5.25,23.3333333333333,184,221.75,227,15,13,1.6,1.7,1.76666666666667,2.425,2.34883720930233,0,0,0,1,1,0,0,0,8,8,"Riparian"
"12","SL-0131-A-MOO-02-DENA","DENA","1/31/22","10:25",63.92959,"-149.16129","Moose","Walk","Unknown",-37,4.25,22.6666666666667,214.5,226,248.166666666667,14,12,1.6,1.55,1.83333333333333,2.07894736842105,2.07894736842105,0,0,0,0,0,0,0,0,0,0,"Riparian"
"13","SR-0131-A-MOO-01-DENA","DENA","1/31/22","12:51",63.88578,"-149.427","Moose","Walk","Unknown",-30,12.25,21.5,151,197,234,14,12,1.2,2.05,1.9,2.025,2.6,0,0,0,1,1,0,0,0,0,9,"Open Forest"
"14","SR-0131-A-MOO-02-DENA","DENA","1/31/22","12:55",63.88577,"-149.42703","Moose","Walk","Unknown",-32,9.25,29.8333333333333,154.5,196.75,222,17,14,1.3,1.35,1.7,1.825,2.26,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"15","SR-0131-B-MOO-03-DENA","DENA","1/31/22","13:40",63.87754,"-149.41811","Moose","Walk","Unknown",-35.5,9.5,21.5,170,203,220,13,11,1.6,1.3,1.33333333333333,2,3.02325581395349,0,0,1,1,1,0,0,1,8,18,"Riparian"
"16","SR-0131-B-MOO-04-DENA","DENA","1/31/22","14:03",63.87747,"-149.41812","Moose","Walk","Unknown",-31,11.25,22,140.5,170.5,210.333333333333,12,10,1.1,1.55,1.83333333333333,2.175,2.54,0,0,1,1,1,0,0,2,2,2,"Riparian"
"17","ST-0131-A-COY-01-DENA","DENA","1/31/22","16:11",63.88544,"-149.29358","Coyote","Walk","Unknown",-26,5.25,5.33333333333333,216,253.5,280.666666666667,6,4.5,2.2,2.45,2.3,2.275,2.42,0,1,1,1,1,0,1,1,1,1,"Tundra"
"18","ST-0131-A-COY-02-DENA","DENA","1/31/22","16:15",63.8855,"-149.29358","Coyote","Walk","Unknown",-25,5,5,227,277,291.5,6,5.5,1.8,2.7,2.86666666666667,2.75,2.78,1,1,1,1,1,1,3,5,5,5,"Tundra"
"19","PR-0201-A-WLF-01-DENA","DENA","2/1/22","11:02",63.71763,"-149.01028","Wolf","Walk","Adult",-27,6.75,6.5,167.5,189.25,205.333333333333,10.5,11,1,1.9,2,2.175,2.34,0,0,0,1,1,0,0,0,1,1,"Open Forest"
"20","PR-0201-A-WLF-02-DENA","DENA","2/1/22","11:15",63.71749,"-149.01054","Wolf","Walk","Adult",-29,6.25,8.16666666666667,162,190.5,226.333333333333,9,9.5,1.7,2.1,2.06666666666667,2.125,2.4,0,0,1,1,1,0,0,0,1,6,"Road"
"21","PR-0202-A-COY-01-DENA","DENA","2/2/22","14:30",63.72222,"-149.28809","Coyote","Walk","Adult",-33,1.5,5,284,272.25,293.5,7,6.5,1.9,2.35,2.33333333333333,2.35,2.08,0,0,0,0,0,0,0,0,0,0,"Riparian"
"22","PR-0202-A-COY-02-DENA","DENA","2/2/22","14:37",63.72238,"-149.28838","Coyote","Walk","Adult",-30,0.25,0.833333333333333,362,297.75,280.833333333333,8,6,3,2.5,2.33333333333333,2.425,2.87234042553191,0,0,0,0,0,0,0,0,0,0,"Riparian"
"23","PR-0203-A-MOO-01-DENA","DENA","2/3/22","11:55",63.71194,"-149.16656","Moose","Walk","Unknown",-13.5,10.25,29.1666666666667,139.5,174.5,225.333333333333,16,13,1,1.1,1.4,2.225,2.48,0,0,0,1,1,0,0,0,9,11,"Open Forest"
"24","PR-0203-A-MOO-02-DENA","DENA","2/3/22","12:20",63.71196,"-149.16666","Moose","Walk","Unknown",-12,9,25.1666666666667,162.5,207.5,228.166666666667,14,12.5,1,1.35,1.3,1.525,2.1,0,0,0,1,1,0,0,0,2,10,"Open Forest"
"25","MR-0204-A-BOU-01-DENA","DENA","2/4/22","13:05",63.83768,"-149.20096","Caribou","Walk","Adult",-16,4.75,5.5,296,331.5,319.166666666667,14,13,2.5,3,2.76666666666667,3.15,3.16,0,0,0,1,1,0,0,0,5,9,"Tundra"
"26","MR-0204-B-WLF-01-DENA","DENA","2/4/22","14:05",63.83301,"-149.18372","Wolf","Walk","Adult",-14.5,5.25,9.33333333333333,218.5,302,319.5,10,7.5,1.2,2.45,2.16666666666667,2.25,2.46666666666667,0,1,1,1,1,0,3,4,4,4,"Tundra"
"27","MR-0204-B-WLF-02-DENA","DENA","2/4/22","14:15",63.83319,"-149.18385","Wolf","Walk","Adult",-13,3.5,5,250,251.25,251.25,10,9,2.4,2.6,3.04761904761905,3.04761904761905,3.04761904761905,1,1,1,1,1,3,3,3,3,3,"Tundra"
"28","PG-0207-A-COY-01-DENA","DENA","2/7/22","10:45",63.89972,"-149.34352","Coyote","Walk","Adult",-23,8.75,8.16666666666667,109.5,228,238,9,7,1.2,2.3,1.96666666666667,2.025,2.2,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"29","PG-0207-A-COY-02-DENA","DENA","2/7/22","10:50",63.89961,"-149.34349","Coyote","Walk","Adult",-27,8.5,7.83333333333333,165.5,202.25,230.333333333333,7.5,6,1,1.9,2.1,2.225,2.3,0,1,1,1,1,0,3,3,3,3,"Tundra"
"30","ST-0207-A-WLF-01-DENA","DENA","2/7/22","14:27",63.90243,"-149.44907","Wolf","Trot","Adult",-25,14,17.6666666666667,91.5,137.75,178.666666666667,11,10,1,1,1.2,1.2,1.38,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"31","ST-0207-A-WLF-02-DENA","DENA","2/7/22","14:50",63.90246,"-149.44901","Wolf","Trot","Adult",-27,16.25,20,107,150.75,175.833333333333,12,10,1,1,1.13333333333333,1.225,1.18,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"32","ST-0207-C-MOO-01-DENA","DENA","2/7/22","15:52",63.88461,"-149.27617","Moose","Walk","Adult",-29,9.5,40,111,182.5,219.166666666667,14,12,1.1,2.25,1.93333333333333,2,2.08,0,0,0,0,0,0,0,0,0,0,"Shrub"
"33","ST-0207-C-MOO-02-DENA","DENA","2/7/22","15:55",63.88467,"-149.27612","Moose","Walk","Adult",-28,8,37.3333333333333,153.5,228.75,248,16,14,1.4,2.6,2.06666666666667,1.95,2.16,0,0,0,0,0,0,0,0,0,0,"Shrub"
"34","ST-0208-A-MOO-01-DENA","DENA","2/8/22","10:43",63.88186,"-149.26517","Moose","Walk","Unknown",-25,10.75,42.3333333333333,105.5,177.25,200.166666666667,16,10,1,1.4,1.66666666666667,1.875,2.1,0,0,0,0,0,0,0,0,0,0,"Road"
"35","ST-0208-A-MOO-02-DENA","DENA","2/8/22","10:50",63.88203,"-149.26518","Moose","Walk","Unknown",-25,12.75,53.6666666666667,104.5,171.75,206.666666666667,13,11,1,1.3,1.73333333333333,1.775,1.76,0,0,0,0,0,0,0,0,0,0,"Road"
"36","DC-0208-A-MOO-01-DENA","DENA","2/8/22","13:56",63.81984,"-149.16376","Moose","Walk","Unknown",-23,11.75,27.3333333333333,112,181.5,206,16,14,1,1,1.4,1.55,1.9375,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"37","DC-0208-A-MOO-02-DENA","DENA","2/8/22","13:55",63.8198,"-149.16368","Moose","Walk","Unknown",-21,10.75,25.5,115,174.75,201.833333333333,15,12,1,1.7,1.8,2.025,2.06976744186047,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"38","DC-0208-B-WLF-01-DENA","DENA","2/8/22","14:42",63.82078,"-149.15071","Wolf","Walk","Adult",-22,12.75,13,90.5,147.5,177.666666666667,9,8,1,1.6,2.06666666666667,2.2,2.16,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"39","DC-0208-B-WLF-02-DENA","DENA","2/8/22","14:46",63.82081,"-149.15063","Wolf","Walk","Adult",-22,16,13.6666666666667,82.5,135.5,169.666666666667,11,10,1,1,1.06666666666667,1.4,1.86,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"40","TL-0209-A-MOO-01-DENA","DENA","2/9/22","13:04",63.72953,"-148.91545","Moose","Walk","Adult",-21,14,41,69.5,132.25,167,14,12,1,1.15,1.43333333333333,1.625,1.92,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"41","TL-0209-A-MOO-02-DENA","DENA","2/9/22","13:08",63.72588,"-148.91544","Moose","Walk","Adult",-20,14.5,37.6666666666667,69.5,123,156,14.5,11,1,1.25,1.5,1.725,1.78,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"42","TL-0209-B-MOO-03-DENA","DENA","2/9/22","14:01",63.72592,"-148.9203","Moose","Walk","Unknown",-21,9,33.3333333333333,91,162.25,191.333333333333,14,12,1,2.05,2.26666666666667,2.25,2.52,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"43","TL-0209-B-MOO-04-DENA","DENA","2/9/22","13:58",63.72589,"-148.9205","Moose","Walk","Unknown",-20,15.25,39.3333333333333,71.5,122,166.166666666667,14,11,1,1.3,1.56666666666667,1.675,1.78,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"44","ST-0210-A-BOU-01-DENA","DENA","2/10/22","12:49",63.91132,"-149.25687","Caribou","Walk","Adult",-27.5,8,24.1666666666667,117.5,231,232,14,13,1,2.05,2.23333333333333,2.4,2.64,0,0,1,1,1,0,0,2,2,5,"Tundra"
"45","ST-0210-A-BOU-02-DENA","DENA","2/10/22","12:47",63.91138,"-149.25691","Caribou","Walk","Adult",-26.5,7.5,26.8333333333333,143,191.5,236.333333333333,15,12,1.6,2,2.1,2.55,2.72,0,0,1,1,1,0,0,1,7,9,"Tundra"
"46","ST-0210-B-BOU-03-DENA","DENA","2/10/22","1:30",63.91691,"-149.26857","Caribou","Walk","Adult",-25,11.5,35.6666666666667,87.5,140,178.333333333333,15,14,1,1,1.16666666666667,1.45,1.76,0,0,0,1,1,0,0,0,1,1,"Open Forest"
"47","ST-0210-B-BOU-04-DENA","DENA","2/10/22","1:35",63.917,"-149.26874","Caribou","Walk","Adult",-26,12.25,38.3333333333333,93,147.5,186,15,14,1,1.4,1.53333333333333,1.7,1.86,0,0,0,1,1,0,0,0,1,1,"Open Forest"
"48","ST-0211-A-MOO-01-DENA","DENA","2/11/22","9:55",63.90005,"-149.2084","Moose-Juv","Walk","Juvenile",-29,12,25.8333333333333,128,189.25,200,10,10,1,1.2,1.13333333333333,1.15,1.47826086956522,0,0,0,0,0,0,0,0,0,0,"Riparian"
"49","ST-0211-B-MOO-02-DENA","DENA","2/11/22","10:15",63.90004,"-149.2114","Moose-Juv","Walk","Juvenile",-27.5,12.25,27.1666666666667,147.5,251.25,256.166666666667,12,10,1,2,1.96666666666667,1.96774193548387,1.96774193548387,0,0,0,0,0,0,0,0,0,0,"Riparian"
"50","ST-0211-B-MOO-03-DENA","DENA","2/11/22","10:24",63.90011,"-149.21136","Moose-Juv","Walk","Juvenile",-28,12,31,114.5,179.75,197,12,10,1,1.1,1.56666666666667,1.575,1.86,0,0,0,0,1,0,0,0,0,2,"Riparian"
"51","ST-0211-C-MOO-04-DENA","DENA","2/11/22","11:14",63.89707,"-149.22636","Moose-Juv","Walk","Juvenile",-23,9.25,31.6666666666667,145,194.75,218.166666666667,11,10,1,1.6,2.13333333333333,2.325,2.32,0,0,1,1,1,0,0,0,3,3,"Tundra"
"52","ST-0211-C-MOO-05-DENA","DENA","2/11/22","11:27",63.89708,"-149.22606","Moose-Juv","Walk","Juvenile",-22,8.75,29,151.5,216.25,248,10,10,1,2.1,2.13333333333333,2.15,2.32,1,1,1,1,1,0,4,4,4,4,"Tundra"
"53","ST-0211-D-BOU-01-DENA","DENA","2/11/22","12:34",63.92058,"-149.27078","Caribou","Walk","Adult",-22,12,37.3333333333333,109,153.25,187.666666666667,14,13,1,1.3,1.56666666666667,1.775,1.94,0,0,0,1,1,0,0,0,1,1,"Open Forest"
"54","ST-0211-D-BOU-02-DENA","DENA","2/11/22","12:35",63.92054,"-149.27075","Caribou","Walk","Adult",-22,11.5,35,111,153.75,183.666666666667,13,11,1,1.25,1.5,1.725,1.92,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"55","ST-0211-E-BOU-03-DENA","DENA","2/11/22","14:02",63.91111,"-149.27199","Caribou","Walk","Adult",-22,4.75,6,242.5,306,295,11,12,2.6,3.8,4,3.5,3.44,1,1,1,1,1,4,14,22,22,26,"Tundra"
"56","ST-0211-E-BOU-04-DENA","DENA","2/11/22","14:04",63.91116,"-149.27182","Caribou","Walk","Adult",-25,7.75,29.6666666666667,150,207.5,226,14,13,1.4,1.9,1.8,1.8,2.2,0,0,0,0,1,0,0,0,0,4,"Tundra"
"57","ST-0211-F-BOU-05-DENA","DENA","2/11/22","15:23",63.90273,"-149.24989","Caribou","Walk","Adult",-22,6.25,23,204.5,240.25,259.833333333333,14,12,1.4,2.25,2.36666666666667,2.425,2.62,0,0,0,1,1,0,0,0,2,4,"Tundra"
"58","ST-0211-F-BOU-06-DENA","DENA","2/11/22","15:25",63.9028,"-149.24986","Caribou","Walk","Adult",-24.5,7.5,11.8333333333333,201,288.25,283.833333333333,12,12,1.3,2.9,2.73333333333333,2.65,2.84,0,1,1,1,1,0,8,8,8,10,"Tundra"
"59","ST-0211-G-BOU-07-DENA","DENA","2/11/22","16:01",63.86834,"-149.22873","Caribou","Walk","Adult",-20,7.25,12.5,197,273.75,305,14,12,1.4,2.55,2.8,2.7,2.86,1,1,1,1,1,0,5,5,5,10,"Tundra"
"60","ST-0211-G-BOU-08-DENA","DENA","2/11/22","16:03",63.86629,"-149.22873","Caribou","Walk","Adult",-22,7.5,21,202,263.5,293.833333333333,13,13,1.8,2.55,3.03333333333333,3.225,3.34,0,0,1,1,1,0,0,5,11,15,"Tundra"
"61","RC-0214-A-SHP-01-DENA","DENA","2/14/22","12:17",63.74054,"-149.01123","Sheep","Walk","Adult",-15,0,0,390,390,390,6,5,5,3.8,3.30434782608696,3.30434782608696,3.30434782608696,1,1,1,1,1,10,11,11,11,11,"Rocky"
"62","RC-0214-A-SHP-02-DENA","DENA","2/14/22","12:15",63.7406,"-149.01144","Sheep","Walk","Adult",-14,0,0.166666666666667,296,330.5,299.833333333333,8,5,2.8,3.6,3.42857142857143,3.85714285714286,3.85714285714286,1,1,1,1,1,0,5,5,5,5,"Rocky"
"63","RC-0214-B-SHP-03-DENA","DENA","2/14/22","12:57",63.74096,"-149.01166","Sheep","Walk","Adult",-14,4.5,12.3333333333333,233.5,271.75,289.166666666667,8,6,1.6,2.4,2.93333333333333,2.6,2.6,0,0,0,0,1,0,0,0,0,4,"Rocky"
"64","RC-0214-B-SHP-04-DENA","DENA","2/14/22","12:49",63.74102,"-149.01141","Sheep","Walk","Adult",-14,1.5,11.1666666666667,280.5,282.25,282.25,6,5,2.1,2.7,2.8,3.53333333333333,3.53333333333333,0,0,0,0,0,0,0,0,0,0,"Rocky"
"65","RC-0214-C-SHP-05-DENA","DENA","2/14/22","13:10",63.74142,"-149.01135","Sheep","Walk","Adult",-15,0,8.5,315.5,315.5,315.5,8.5,5,2.3,1.75,1.75,1.75,1.75,1,1,1,1,1,2,2,2,2,2,"Rocky"
"66","RC-0214-C-SHP-06-DENA","DENA","2/14/22","13:14",63.74151,"-149.01134","Sheep","Walk","Adult",-14,2,6.5,301.5,301.5,301.5,6.5,5,3.1,3.52941176470588,3.52941176470588,3.52941176470588,3.52941176470588,0,1,1,1,1,0,5,5,5,5,"Rocky"
"67","PR-0215-A-MOO-01-DENA","DENA","2/15/22","14:56",63.72215,"-149.43224","Moose","Walk","Adult",-8,28.25,57.6666666666667,22.5,38.25,87.6666666666667,15,10,1,1,1,1.1,1.28,0,0,0,0,0,0,0,0,0,0,"Riparian"
"68","PR-0215-A-MOO-02-DENA","DENA","2/15/22","14:57",63.72223,"-149.43224","Moose","Walk","Adult",-8.5,29.5,56,24.5,41.5,103.666666666667,15,14,1,1,1.16666666666667,1.475,1.58,0,0,0,0,0,0,0,0,0,0,"Riparian"
"69","PR-0216-A-MOO-01-DENA","DENA","2/16/22","10:53",63.72414,"-149.43777","Moose","Walk","Adult",-10,23.75,77.3333333333333,40,47.25,85.3333333333333,9,11,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,"Shrub"
"70","PR-0216-A-MOO-02-DENA","DENA","2/16/22","11:02",63.7242,"-149.43785","Moose","Walk","Adult",-9.5,31.25,75,49,49.25,59.5,15,13.5,1,1,1.06666666666667,1.325,1.82,0,0,0,0,1,0,0,0,0,6,"Shrub"
"71","PR-0216-B-MOO-03-DENA","DENA","2/16/22","11:19",63.72429,"-149.43811","Moose","Walk","Adult",-9.5,23.5,69,46.5,44.75,75.1666666666667,16,13,1,1,1,1.05,1.16,0,0,0,0,1,0,0,0,0,1,"Shrub"
"72","PR-0216-B-MOO-04-DENA","DENA","2/16/22","11:25",63.7243,"-149.43806","Moose","Walk","Adult",-11,27.5,57.6666666666667,44,44.25,110.166666666667,14,12,1,1,1.2,1.5,1.68,0,0,0,0,0,0,0,0,0,0,"Shrub"
"73","SH-0218-A-MOO-01-DENA","DENA","2/18/22","15:08",63.80827,"-149.75394","Moose","Walk","Adult",-11,20.25,37.3333333333333,73,87.25,118.5,15,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"Riparian"
"74","SH-0218-A-MOO-02-DENA","DENA","2/18/22","15:10",63.80841,"-149.75349","Moose","Walk","Adult",-12,15.5,65.6666666666667,74,92,122.166666666667,24,14,1,1.1,1.4,1.425,1.4,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"75","SH-0218-B-MOO-03-DENA","DENA","2/18/22","15:33",63.80854,"-149.75377","Moose","Walk","Adult",-13,15.5,44,84.5,110.25,144.166666666667,18,17,1,1,1,1.2,1.16,0,0,0,1,1,0,0,0,2,2,"Dense Forest"
"76","SH-0218-B-MOO-04-DENA","DENA","2/18/22","15:45",63.80858,"-149.75387","Moose","Walk","Adult",-13,14.5,33.6666666666667,104,139.25,182,16,11,2,2,1.73333333333333,1.725,1.88,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"77","SH-0218-C-MOO-05-DENA","DENA","2/18/22","16:00",63.80828,"-149.75345","Moose","Walk","Adult",-12,16.5,41.6666666666667,78,102.25,125.333333333333,14,10,1,1,1,1,1.06,0,0,0,0,0,0,0,0,0,0,"Shrub"
"78","SH-0218-C-MOO-06-DENA","DENA","2/18/22","16:10",63.80831,"-149.75349","Moose","Walk","Adult",-12,18,43,77.5,103.75,132.5,14,12,1,1.35,1.43333333333333,1.325,1.42,0,0,0,0,0,0,0,0,0,0,"Shrub"
"79","PC-0223-A-MOO-01-DENA","DENA","2/23/22","9:40",63.88235,"-149.17084","Moose","Walk","Unknown",-14,12,69.6666666666667,84,99.5,128.833333333333,15,14,1,1.5,1.66666666666667,1.775,1.84,0,0,0,0,0,0,0,0,0,0,"Shrub"
"80","PC-0223-A-MOO-02-DENA","DENA","2/23/22","9:50",63.88236,"-149.17075","Moose","Walk","Unknown",-11,13,44,87,121.25,155.5,17,13,1,1,1,1,1.08,0,0,0,0,0,0,0,0,0,0,"Shrub"
"81","PC-0223-B-MOO-03-DENA","DENA","2/23/22","11:21",63.89652,"-149.1581","Moose","Walk","Unknown",-8,11.75,18.8333333333333,88.5,133,155.333333333333,14,12,1.1,1.55,1.6,1.47368421052632,1.47368421052632,0,0,0,0,0,0,0,0,0,0,"Riparian"
"82","PC-0223-C-COY-01-DENA","DENA","2/23/22","12:10",63.89667,"-149.15285","Coyote","Walk","Adult",-5,10.25,39,95,135.75,167.5,8,7.5,1,1.55,1.76666666666667,1.575,1.54,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"83","PC-0223-C-COY-02-DENA","DENA","2/23/22","12:30",63.89663,"-149.15293","Coyote","Walk","Adult",-9.5,13.5,23,83.5,115,187.833333333333,8.5,7,1.2,1.6,1.8,2.05882352941176,2.05882352941176,0,0,0,0,0,0,0,0,0,0,"Shrub"
"84","PC-0223-C-COY-03-DENA","DENA","2/23/22","12:40",63.89658,"-149.15302","Coyote","Trot","Adult",-11,11.75,22.3333333333333,80,104.25,154.5,7,7,1.1,1.55,1.73333333333333,1.97058823529412,1.97058823529412,0,0,0,0,0,0,0,0,0,0,"Riparian"
"85","RC-0224-A-WLF-01-DENA","DENA","2/24/22","12:45",63.659093,"-148.905296","Wolf","Walk","Adult",-2,10,38.6666666666667,114.5,163.75,190,10,8,2,2.1,2.33333333333333,2.075,1.94,0,0,0,0,0,0,0,0,0,0,"Riparian"
"86","RC-0224-A-WLF-02-DENA","DENA","2/24/22","12:47",63.65883,"-148.9052","Wolf","Walk","Adult",-1,13.25,22,117.5,118.25,155.833333333333,10,10.5,2,2,2.26666666666667,2.375,2.3,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"87","RC-0224-A-WLF-03-DENA","DENA","2/24/22","13:18",63.658833,"-148.905628","Wolf","Walk","Adult",-0.5,11.25,15.6666666666667,106.5,138.25,176.333333333333,12,12,1.3,1.5,2,2.175,2.14,0,0,0,0,0,0,0,0,0,0,"Riparian"
"88","RC-0224-A-WLF-04-DENA","DENA","2/24/22","13:20",63.65884,"-148.90605","Wolf","Walk","Adult",-2,14.5,23.6666666666667,101,113,154,14,13,1,1,1.23333333333333,1.425,1.6,0,0,0,1,1,0,0,0,0,1,"Shrub"
"89","ST-0225-A-COY-01-DENA","DENA","2/25/22","13:53",63.88939,"-149.35772","Coyote","Walk","Adult",-1,7,4,226.5,271,289.5,8.5,7.5,2.1,2.15,2.1,2.15,2.2,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"90","ST-0225-A-COY-02-DENA","DENA","2/25/22","13:55",63.88943,"-149.3578","Coyote","Walk","Adult",-0.5,5.75,2.16666666666667,256.5,313,317.666666666667,8.5,8,2.2,2.15,2.3,2.375,2.3,0,0,1,1,1,0,0,2,2,2,"Open Forest"
"91","DC-0228-C-COY-01-DENA","DENA","2/28/22","16:51",63.85453,"-149.06284","Coyote","Walk","Adult",-10,3.5,3.66666666666667,243.5,268.5,277.5,7,6,2.5,3.25,3.1,3.125,3.44444444444444,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"92","DC-0228-D-COY-02-DENA","DENA","2/28/22","16:52",63.85442,"-149.06268","Coyote","Walk","Adult",-13,5,5.5,182,233.5,254.5,8.5,7,1.7,1.65,1.7,1.875,2.02,0,0,0,0,1,0,0,0,0,0,"Riparian"
"93","DC-0228-B-MOO-03-DENA","DENA","2/28/22","16:11",63.84954,"-149.07103","Moose","Walk","Unknown",-12,1.25,8.66666666666667,377.5,376.5,376.5,14,12,3.8,4,3.93333333333333,4.05128205128205,4.05128205128205,0,1,1,1,1,0,5,9,17,17,"Road"
"94","DC-0228-B-MOO-04-DENA","DENA","2/28/22","16:03",63.84953,"-149.07103","Moose","Walk","Unknown",-11,1.25,14.3333333333333,320,301,301,15,12,3.6,3.55,3.4,3.6875,3.6875,0,0,0,0,0,0,0,0,0,0,"Road"
"95","DC-0228-A-MOO-01-DENA","DENA","2/28/22","15:29",63.84563,"-149.07437","Moose","Walk","Unknown",-9,6.25,53.6666666666667,155,185.25,203,18.5,15,1.6,2.3,2.6,2.45,2.36,0,0,1,1,1,0,0,1,1,1,"Open Forest"
"96","DC-0228-A-MOO-02-DENA","DENA","2/28/22","15:36",63.84571,"-149.07425","Moose","Walk","Unknown",-10,7,61.3333333333333,145.5,175,202.333333333333,15,12.5,1.5,1.85,2.16666666666667,2.15,2.08,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"97","MV-0301-A-MOO-01-DENA","DENA","3/1/22","15:32",63.71651,"-149.25019","Moose","Walk","Unknown",-10,5.5,7.25,300,343.5,333.833333333333,13,14,2.6,3.4,2.7,2.6,2.6,1,1,1,1,1,4,12,12,12,12,"Rocky"
"98","MV-0301-A-MOO-02-DENA","DENA","3/1/22","15:32",63.71655,"-149.25012","Moose","Walk","Unknown",-10,5.25,6.83333333333333,390,354,338.333333333333,15.5,14,3,3.2,2.9,2.825,3.02,1,1,1,1,1,5,11,11,11,11,"Rocky"
"99","JC-0301-C-WLF-08-DENA","DENA","3/1/22","14:17",63.715886,"-149.279043","Wolf","Walk","Adult",-12.5,0,2.66666666666667,277.5,265,257,11,9.5,3,2.9,2.6,2.65,2.72,0,0,0,0,0,0,0,0,0,0,"Shrub"
